800	4557.0786
800.85229	4554.7446
801.70453	4547.8613
802.55682	4549.9482
803.40912	4552.4976
804.26135	4556.2954
805.11365	4557.5708
805.96588	4571.9839
806.81818	4583.8916
807.67047	4576.748
808.52271	4566.7061
809.375	4567.8545
810.22729	4576.9648
811.07953	4576.5415
811.93182	4564.3921
812.78412	4558.3853
813.63635	4568.4331
814.48865	4583.9312
815.34088	4608.9399
816.19318	4627.8696
817.04547	4633.9487
817.89771	4638.2085
818.75	4621.9653
819.60229	4597.1812
820.45453	4607.8052
821.30682	4632.5947
822.15912	4656.0298
823.01135	4675.6777
823.86365	4670.9409
824.71588	4651.0547
825.56818	4634.083
826.42047	4617.2358
827.27271	4618.2632
828.125	4651.4976
828.97729	4668.0356
829.82953	4639.1597
830.68182	4614.2397
831.53412	4646.2197
832.38635	4677.5923
833.23865	4673.687
834.09088	4670.4087
834.94318	4664.6401
835.79547	4655.9741
836.64771	4649.1021
837.5	4637.3711
838.35229	4627.1772
839.20453	4624.6001
840.05682	4627.7144
840.90912	4643.1821
841.76135	4656.4351
842.61365	4648.4648
843.46588	4637.4155
844.31818	4648.2949
845.17047	4660.0322
846.02271	4664.7935
846.875	4660.5723
847.72729	4640.9595
848.57953	4624.3066
849.43182	4627.2666
850.28412	4635.0083
851.13635	4644.6118
851.98865	4657.7617
852.84088	4664.2339
853.69318	4658.8359
854.54547	4652.4263
855.39771	4657.1357
856.25	4661.0024
857.10229	4653.7251
857.95453	4651.3081
858.80682	4677.7871
859.65912	4700.7988
860.51135	4687.4937
861.36365	4679.978
862.21588	4683.1758
863.06818	4688.5796
863.92047	4695.9941
864.77271	4697.6514
865.625	4690.6099
866.47729	4680.9746
867.32953	4683.1865
868.18182	4700.1128
869.03412	4713.5444
869.88635	4732.1177
870.73865	4752.5825
871.59088	4758.999
872.44318	4762.6523
873.29547	4773.9941
874.14771	4785.7642
875	4764.3823
875.85229	4738.9766
876.70453	4745.0674
877.55682	4763.9077
878.40912	4777.4009
879.26135	4781.6362
880.11365	4782.6484
880.96588	4783.355
881.81818	4778.5098
882.67047	4769.3164
883.52271	4765.2988
884.375	4765.5269
885.22729	4759.5742
886.07953	4750.9082
886.93182	4745.3701
887.78412	4766.4019
888.63635	4784.3037
889.48865	4789.8877
890.34088	4802.3672
891.19318	4814.1172
892.04547	4823.5562
892.89771	4817.5708
893.75	4800.1289
894.60229	4799.1582
895.45453	4808.5874
896.30682	4810.9985
897.15912	4813.5859
898.01135	4827.3662
898.86365	4857.5601
899.71588	4875.0527
900.56818	4854.7681
901.42047	4836.9746
902.27271	4813.5518
903.125	4785.1821
903.97729	4793.7427
904.82953	4812.6489
905.68182	4850.1436
906.53412	4882.0044
907.38635	4879.9707
908.23865	4870.2813
909.09088	4866.1377
909.94318	4869.4595
910.79547	4880.2539
911.64771	4885.2124
912.5	4884.5176
913.35229	4883.5728
914.20453	4881.1558
915.05682	4882.8193
915.90912	4882.1045
916.76135	4863.3267
917.61365	4844.8154
918.46588	4849.3535
919.31818	4852.6753
920.17047	4865.5591
921.02271	4884.0127
921.875	4915.4438
922.72729	4948.543
923.57953	4946.9502
924.43182	4927.0635
925.28412	4923.1729
926.13635	4933.3433
926.98865	4949.9014
927.84088	4973.1045
928.69318	4976.6748
929.54547	4948.2808
930.39771	4927.7363
931.25	4925.6069
932.10229	4924.5825
932.95453	4922.9229
933.80682	4917.7236
934.65912	4919.5698
935.51135	4925.0156
936.36365	4938.1313
937.21588	4950.9194
938.06818	4956.3901
938.92047	4950.6802
939.77271	4946.5981
940.625	4950.6289
941.47729	4947.6318
942.32953	4944.5649
943.18182	4945.4746
944.03412	4945.4736
944.88635	4947.4727
945.73865	4951.2646
946.59088	4953.769
947.44318	4948.792
948.29547	4942.9063
949.14771	4952.9414
950	4961.3701
950.85229	4950.4209
951.70453	4936.4194
952.55682	4960.3872
953.40912	4989.1016
954.26135	4998.5854
955.11365	5003.332
955.96588	5013.3828
956.81818	5024.0625
957.67047	5016.707
958.52271	4998.6528
959.375	5004.1221
960.22729	5039.2817
961.07953	5047.8096
961.93182	4997.9219
962.78412	4968.4717
963.63635	5010.2944
964.48865	5049.876
965.34088	5043.7158
966.19318	5032.0488
967.04547	5027.9883
967.89771	5027.9331
968.75	5052.7603
969.60229	5073.9326
970.45453	5075.9204
971.30682	5071.4043
972.15912	5055.9741
973.01135	5045.5029
973.86365	5030.9277
974.71588	5014.4951
975.56818	5024.8833
976.42047	5038.1704
977.27271	5041.2695
978.125	5056.4863
978.97729	5068.6626
979.82953	5066.0479
980.68182	5069.3066
981.53412	5087.6499
982.38635	5106.769
983.23865	5140.1807
984.09088	5167.4805
984.94318	5126.0698
985.79547	5079.9634
986.64771	5100.3276
987.5	5128.6924
988.35229	5138.4624
989.20453	5146.7915
990.05682	5136.6387
990.90912	5113.7515
991.76135	5111.8779
992.61365	5128.3345
993.46588	5153.8105
994.31818	5184.8027
995.17047	5201.9209
996.02271	5198.5796
996.875	5197.0894
997.72729	5198.7603
998.57953	5197.854
999.43182	5193.5586
1000.2841	5187.7393
1001.1364	5186.0801
1001.9886	5182.9219
1002.8409	5166.5117
1003.6932	5151.396
1004.5455	5170.9326
1005.3977	5186.9565
1006.25	5194.7666
1007.1023	5210.769
1007.9545	5192.4458
1008.8068	5162.8193
1009.6591	5170.397
1010.5114	5194.043
1011.3636	5218.502
1012.2159	5242.4033
1013.0682	5233.1685
1013.9205	5190.8809
1014.7727	5169.1807
1015.625	5184.2441
1016.4773	5198.2495
1017.3295	5210.9067
1018.1818	5222.939
1019.0341	5209.3047
1019.8864	5195.0024
1020.7386	5214.4648
1021.5909	5235.1406
1022.4432	5252.855
1023.2955	5266.7622
1024.1477	5269.6396
1025	5272.751
1025.8523	5258.2456
1026.7046	5241.7344
1027.5568	5235.4067
1028.4091	5233.502
1029.2614	5241.5469
1030.1136	5243.2212
1030.9659	5247.7305
1031.8182	5268.8086
1032.6704	5272.2783
1033.5227	5251.1982
1034.375	5239.5156
1035.2273	5247.4097
1036.0796	5253.3486
1036.9318	5243.0439
1037.7841	5235.1426
1038.6364	5248.3237
1039.4886	5262.8154
1040.3409	5272.6445
1041.1932	5280.6289
1042.0454	5271.6113
1042.8977	5261.8232
1043.75	5295.21
1044.6023	5333.1841
1045.4546	5310.9951
1046.3068	5276.4771
1047.1591	5264.25
1048.0114	5261.8501
1048.8636	5261.9736
1049.7159	5257.1738
1050.5682	5257.9072
1051.4204	5266.0649
1052.2727	5268.0845
1053.125	5264.4829
1053.9773	5271.8628
1054.8296	5293.4741
1055.6818	5306.1836
1056.5341	5302.8208
1057.3864	5299.9468
1058.2386	5296.1035
1059.0909	5300.6211
1059.9432	5320.3232
1060.7954	5331.4644
1061.6477	5331.7046
1062.5	5329.3394
1063.3523	5327.9521
1064.2046	5329.5464
1065.0568	5326.7822
1065.9091	5317.0596
1066.7614	5349.0483
1067.6136	5390.6455
1068.4659	5364.0122
1069.3182	5321.9253
1070.1704	5343.0591
1071.0227	5382.2651
1071.875	5391.9238
1072.7273	5394.5698
1073.5796	5394.2563
1074.4318	5388.7222
1075.2841	5401.6431
1076.1364	5422.1006
1076.9886	5414.2671
1077.8409	5390.9189
1078.6932	5393.6597
1079.5454	5417.7358
1080.3977	5433.0073
1081.25	5442.3994
1082.1023	5451.7515
1082.9546	5461.3857
1083.8068	5467.8174
1084.6591	5448.5444
1085.5114	5431.2017
1086.3636	5442.1128
1087.2159	5454.5313
1088.0682	5475.5703
1088.9204	5495.2637
1089.7727	5499.5039
1090.625	5501.9141
1091.4773	5511.8535
1092.3296	5523.4297
1093.1818	5524.606
1094.0341	5525.3301
1094.8864	5537.3965
1095.7386	5555.0034
1096.5909	5556.2124
1097.4432	5544.3916
1098.2954	5551.6025
1099.1477	5574.5254
1100	5583.1099
1100.8523	5571.2842
1101.7046	5563.769
1102.5568	5562.0801
1103.4091	5564.2861
1104.2614	5584.0835
1105.1136	5607.2183
1105.9659	5638.144
1106.8182	5666.7837
1107.6704	5673.3047
1108.5227	5675.2314
1109.375	5669.1143
