800	1923.6448
800.85229	1937.8793
801.70453	1942.6599
802.55682	1905.8112
803.40912	1871.2808
804.26135	1891.3966
805.11365	1913.8553
805.96588	1909.3749
806.81818	1897.9331
807.67047	1909.5001
808.52271	1928.1838
809.375	1934.6862
810.22729	1936.5547
811.07953	1937.0162
811.93182	1937.0165
812.78412	1937.2424
813.63635	1937.9437
814.48865	1939.9647
815.34088	1936.4589
816.19318	1933.1022
817.04547	1934.2302
817.89771	1934.928
818.75	1927.7528
819.60229	1920.037
820.45453	1915.5912
821.30682	1913.2528
822.15912	1918.9343
823.01135	1929.6941
823.86365	1950.7617
824.71588	1977.6663
825.56818	1985.7848
826.42047	1968.2352
827.27271	1952.9442
828.125	1934.9227
828.97729	1916.509
829.82953	1925.3357
830.68182	1933.1693
831.53412	1927.6002
832.38635	1921.0446
833.23865	1928.3037
834.09088	1932.0504
834.94318	1922.197
835.79547	1913.0621
836.64771	1917.3887
837.5	1927.9352
838.35229	1941.0156
839.20453	1958.1208
840.05682	1973.0516
840.90912	1979.3792
841.76135	1984.0159
842.61365	1980.9684
843.46588	1976.8909
844.31818	1980.3165
845.17047	1984.4026
846.02271	1972.609
846.875	1958.7734
847.72729	1964.0167
848.57953	1973.1637
849.43182	1968.2804
850.28412	1957.7239
851.13635	1952.1572
851.98865	1949.1049
852.84088	1955.7982
853.69318	1967.7666
854.54547	1969.6779
855.39771	1968.282
856.25	1968.0985
857.10229	1967.3945
857.95453	1969.582
858.80682	1987.1346
859.65912	2003.5719
860.51135	1984.9679
861.36365	1963.8295
862.21588	1970.8344
863.06818	1988.2177
863.92047	1991.7469
864.77271	1983.5258
865.625	1975.4296
866.47729	1969.7894
867.32953	1971.4467
868.18182	1989.0894
869.03412	2002.3776
869.88635	2000.0266
870.73865	1995.7834
871.59088	1986.4236
872.44318	1979.587
873.29547	1982.8932
874.14771	1983.8514
875	2001.8197
875.85229	2029.5779
876.70453	2029.1199
877.55682	2016.412
878.40912	2013.3046
879.26135	2013.7751
880.11365	2011.9863
880.96588	2010.8094
881.81818	2014.0624
882.67047	2019.4862
883.52271	2021.1255
884.375	2022.3108
885.22729	2027.0405
886.07953	2038.2643
886.93182	2047.6982
887.78412	2050.2124
888.63635	2053.5105
889.48865	2045.6918
890.34088	2034.1423
891.19318	2027.6744
892.04547	2021.3005
892.89771	2025.3442
893.75	2038.0718
894.60229	2054.5435
895.45453	2074.8167
896.30682	2089.801
897.15912	2096.4065
898.01135	2096.2986
898.86365	2080.729
899.71588	2068.6809
900.56818	2071.5115
901.42047	2072.8115
902.27271	2061.5391
903.125	2050.3057
903.97729	2071.0706
904.82953	2094.4426
905.68182	2079.6309
906.53412	2056.9741
907.38635	2059.4678
908.23865	2072.6938
909.09088	2084.7947
909.94318	2091.6353
910.79547	2094.636
911.64771	2098.4146
912.5	2101.9597
913.35229	2100.7827
914.20453	2095.6587
915.05682	2088.8123
915.90912	2084.3103
916.76135	2075.416
917.61365	2066.7729
918.46588	2082.8525
919.31818	2101.771
920.17047	2101.1428
921.02271	2099.4954
921.875	2103.1687
922.72729	2103.8777
923.57953	2105.8391
924.43182	2113.6523
925.28412	2103.9705
926.13635	2078.6631
926.98865	2075.9639
927.84088	2096.0959
928.69318	2103.4954
929.54547	2085.7351
930.39771	2074.0322
931.25	2098.1711
932.10229	2121.418
932.95453	2120.2981
933.80682	2116.6292
934.65912	2116.2815
935.51135	2119.5964
936.36365	2125.0505
937.21588	2126.4746
938.06818	2129.8635
938.92047	2131.2737
939.77271	2120.3115
940.625	2108.689
941.47729	2109.1011
942.32953	2118.3494
943.18182	2121.3333
944.03412	2114.4561
944.88635	2113.562
945.73865	2118.2937
946.59088	2119.116
947.44318	2123.8525
948.29547	2131.9651
949.14771	2154.2959
