800	2276.51
800.85229	2262.042
801.70453	2257.2627
802.55682	2281.062
803.40912	2295.2551
804.26135	2272.1023
805.11365	2250.7346
805.96588	2268.5649
806.81818	2284.209
807.67047	2278.7354
808.52271	2269.3933
809.375	2271.5862
810.22729	2281.1631
811.07953	2277.8967
811.93182	2262.2432
812.78412	2252.8613
813.63635	2257.7686
814.48865	2263.3484
815.34088	2266.854
816.19318	2270.8992
817.04547	2271.8242
817.89771	2272.0422
818.75	2279.7395
819.60229	2287.6892
820.45453	2275.8171
821.30682	2262.2534
822.15912	2258.6018
823.01135	2257.666
823.86365	2264.6973
824.71588	2279.4365
825.56818	2285.9915
826.42047	2278.0356
827.27271	2272.9236
828.125	2276.2
828.97729	2278.239
829.82953	2278.4382
830.68182	2277.7783
831.53412	2284.6589
832.38635	2293.0874
833.23865	2291.9736
834.09088	2288.2271
834.94318	2288.0627
835.79547	2285.9548
836.64771	2282.7595
837.5	2280.179
838.35229	2284.9736
839.20453	2302.0786
840.05682	2312.4182
840.90912	2307.9656
841.76135	2310.6531
842.61365	2323.3108
843.46588	2329.4158
844.31818	2315.8557
845.17047	2303.5564
846.02271	2296.9575
846.875	2284.9978
847.72729	2284.7314
848.57953	2291.533
849.43182	2285.2517
850.28412	2276.103
851.13635	2275.5908
851.98865	2272.5522
852.84088	2269.5891
853.69318	2283.4351
854.54547	2301.0708
855.39771	2303.875
856.25	2304.416
857.10229	2319.2068
857.95453	2331.5857
858.80682	2306.1218
859.65912	2277.2388
860.51135	2283.8018
861.36365	2296.72
862.21588	2308.1289
863.06818	2319.1697
863.92047	2337.3132
864.77271	2353.7839
865.625	2346.2544
866.47729	2321.3447
867.32953	2306.9495
868.18182	2313.5435
869.03412	2322.3655
869.88635	2322.1301
870.73865	2316.0308
871.59088	2302.658
872.44318	2292.8079
873.29547	2310.2495
874.14771	2326.2668
875	2312.98
875.85229	2302.6301
876.70453	2321.991
877.55682	2345.2891
878.40912	2352.1855
879.26135	2353.127
880.11365	2360.8069
880.96588	2368.3389
881.81818	2369.7361
882.67047	2368.7903
883.52271	2370.7998
884.375	2382.8196
885.22729	2393.7087
886.07953	2387.2705
886.93182	2380.0315
887.78412	2378.1106
888.63635	2376.9329
889.48865	2370.8584
890.34088	2365.1934
891.19318	2370.6604
892.04547	2375.1309
892.89771	2371.1638
893.75	2368.8071
894.60229	2368.229
895.45453	2362.0996
896.30682	2357.7102
897.15912	2362.6602
898.01135	2369.353
898.86365	2370.9973
899.71588	2372.2102
900.56818	2377.635
901.42047	2381.7185
902.27271	2382.7515
903.125	2383.792
903.97729	2390.4917
904.82953	2397.5784
905.68182	2399.052
906.53412	2396.6919
907.38635	2383.5764
908.23865	2367.2771
909.09088	2374.5439
909.94318	2398.3994
910.79547	2411.9312
911.64771	2412.1675
912.5	2412.6936
913.35229	2420.4873
914.20453	2426.7266
915.05682	2412.5344
915.90912	2394.2839
916.76135	2388.3091
917.61365	2385.4458
918.46588	2387.4084
919.31818	2385.5278
920.17047	2365.9443
921.02271	2348.4504
921.875	2375.3435
922.72729	2413.4077
923.57953	2418.3645
924.43182	2407.2375
925.28412	2408.3262
926.13635	2418.7329
926.98865	2422.2292
927.84088	2411.8215
928.69318	2404.3135
929.54547	2415.2119
930.39771	2426.2185
931.25	2434.0281
932.10229	2439.7429
932.95453	2418.845
933.80682	2398.4705
934.65912	2410.4563
935.51135	2423.4768
936.36365	2428.9233
937.21588	2438.6282
938.06818	2437.6335
938.92047	2429.0994
939.77271	2412.3147
940.625	2389.5647
941.47729	2393.384
942.32953	2427.7673
943.18182	2456.4365
944.03412	2468.5371
944.88635	2465.7864
945.73865	2441.844
946.59088	2427.0222
947.44318	2430.5874
948.29547	2433.4836
949.14771	2440.9958
950	2447.2397
950.85229	2445.4902
951.70453	2444.0598
952.55682	2458.4797
953.40912	2472.7163
